Hierarchy_MTR_Class	Hierarchy_MTR_Name	CSCD_ID	SHORT_NAME/ru_RU	AUTO_SHORT_NAME	FULL_NAME/ru_RU	AUTO_FULL_NAME	BASE_UNIT	TMC_Stat	TMC_Type	COMMENT	Item_creation_date
3001010201010100	Костюмы лет муж ЛМ03-01	6079530	Костюм ЛМ03-01б 7 128-132/194-200		Костюм летний мужской для защиты от ОПЗ ЛМ03-01б (куртка, брюки) группа ткани 7 р-р 128-132/194-200 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079531	Костюм ЛМ03-01 Teb 1 88-92/182-188		Костюм летний мужской для защиты от ОПЗ ЛМ03-01 в стиле Teboil (куртка, полукомбинезон) группа ткани 1 р-р 88-92/182-188 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079532	Костюм ЛМ03-01 Teb 1 88-92/170-176		Костюм летний мужской для защиты от ОПЗ ЛМ03-01 в стиле Teboil (куртка, полукомбинезон) группа ткани 1 р-р 88-92/170-176 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079535	Костюм ЛМ03-01 Teb 1 88-92/158-164		Костюм летний мужской для защиты от ОПЗ ЛМ03-01 в стиле Teboil (куртка, полукомбинезон) группа ткани 1 р-р 88-92/158-164 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079538	Костюм ЛМ03-01 Teb 1 104-108/170-176		Костюм летний мужской для защиты от ОПЗ ЛМ03-01 в стиле Teboil (куртка, полукомбинезон) группа ткани 1 р-р 104-108/170-176 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079542	Костюм ЛМ03-01б 7 136-140/170-176		Костюм летний мужской для защиты от ОПЗ ЛМ03-01б (куртка, брюки) группа ткани 7 р-р 136-140/170-176 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079543	Костюм ЛМ03-01б 7 136-140/182-188		Костюм летний мужской для защиты от ОПЗ ЛМ03-01б (куртка, брюки) группа ткани 7 р-р 136-140/182-188 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079546	Костюм ЛМ03-01б 7 136-140/194-200		Костюм летний мужской для защиты от ОПЗ ЛМ03-01б (куртка, брюки) группа ткани 7 р-р 136-140/194-200 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079548	Костюм ЛМ03-01 Teb 1 80-84/182-188		Костюм летний мужской для защиты от ОПЗ ЛМ03-01 в стиле Teboil (куртка, полукомбинезон) группа ткани 1 р-р 80-84/182-188 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079549	Костюм ЛМ03-01 Teb 1 80-84/170-176		Костюм летний мужской для защиты от ОПЗ ЛМ03-01 в стиле Teboil (куртка, полукомбинезон) группа ткани 1 р-р 80-84/170-176 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079550	Костюм ЛМ03-01 Teb 1 80-84/158-164		Костюм летний мужской для защиты от ОПЗ ЛМ03-01 в стиле Teboil (куртка, полукомбинезон) группа ткани 1 р-р 80-84/158-164 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079551	Костюм ЛМ03-01 Teb 1 120-124/194-200		Костюм летний мужской для защиты от ОПЗ ЛМ03-01 в стиле Teboil (куртка, полукомбинезон) группа ткани 1 р-р 120-124/194-200 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079552	Костюм ЛМ03-01б 7 96-100/194-200		Костюм летний мужской для защиты от ОПЗ ЛМ03-01б (куртка, брюки) группа ткани 7 р-р 96-100/194-200 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079563	Костюм ЛМ03-01 Teb 1 120-124/182-188		Костюм летний мужской для защиты от ОПЗ ЛМ03-01 в стиле Teboil (куртка, полукомбинезон) группа ткани 1 р-р 120-124/182-188 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079564	Костюм ЛМ03-01 Teb 1 120-124/170-176		Костюм летний мужской для защиты от ОПЗ ЛМ03-01 в стиле Teboil (куртка, полукомбинезон) группа ткани 1 р-р 120-124/170-176 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079565	Костюм ЛМ03-01 Teb 1 112-116/182-188		Костюм летний мужской для защиты от ОПЗ ЛМ03-01 в стиле Teboil (куртка, полукомбинезон) группа ткани 1 р-р 112-116/182-188 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079566	Костюм ЛМ03-01 Teb 1 112-116/170-176		Костюм летний мужской для защиты от ОПЗ ЛМ03-01 в стиле Teboil (куртка, полукомбинезон) группа ткани 1 р-р 112-116/170-176 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079567	Костюм ЛМ03-01 Teb 1 104-108/194-200		Костюм летний мужской для защиты от ОПЗ ЛМ03-01 в стиле Teboil (куртка, полукомбинезон) группа ткани 1 р-р 104-108/194-200 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079568	Костюм ЛМ03-01 Teb 1 104-108/182-188		Костюм летний мужской для защиты от ОПЗ ЛМ03-01 в стиле Teboil (куртка, полукомбинезон) группа ткани 1 р-р 104-108/182-188 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079572	Костюм ЛМ03-01ИТРб 2 104-108/146-152		Костюм летний мужской для защиты от ОПЗ ЛМ03-01ИТРб (куртка, брюки) группа ткани 2 р-р 104-108/146-152 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079573	Костюм ЛМ03-01ИТРб 2 136-140/146-152		Костюм летний мужской для защиты от ОПЗ ЛМ03-01ИТРб (куртка, брюки) группа ткани 2 р-р 136-140/146-152 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079578	Костюм ЛМ03-01ИТРб 2 120-124/146-152		Костюм летний мужской для защиты от ОПЗ ЛМ03-01ИТРб (куртка, брюки) группа ткани 2 р-р 120-124/146-152 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079579	Костюм ЛМ03-01ИТРб 2 128-132/146-152		Костюм летний мужской для защиты от ОПЗ ЛМ03-01ИТРб (куртка, брюки) группа ткани 2 р-р 128-132/146-152 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079580	Костюм ЛМ03-01ИТРб 2 112-116/146-152		Костюм летний мужской для защиты от ОПЗ ЛМ03-01ИТРб (куртка, брюки) группа ткани 2 р-р 112-116/146-152 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079582	Костюм ЛМ03-01 Teb 1 104-108/158-164		Костюм летний мужской для защиты от ОПЗ ЛМ03-01 в стиле Teboil (куртка, полукомбинезон) группа ткани 1 р-р 104-108/158-164 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079583	Костюм ЛМ03-01 Teb 1 96-100/194-200		Костюм летний мужской для защиты от ОПЗ ЛМ03-01 в стиле Teboil (куртка, полукомбинезон) группа ткани 1 р-р 96-100/194-200 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079585	Костюм ЛМ03-01ИТРб 2 96-100/146-152		Костюм летний мужской для защиты от ОПЗ ЛМ03-01ИТРб (куртка, брюки) группа ткани 2 р-р 96-100/146-152 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079586	Костюм ЛМ03-01ИТРб 2 128-132/158-164		Костюм летний мужской для защиты от ОПЗ ЛМ03-01ИТРб (куртка, брюки) группа ткани 2 р-р 128-132/158-164 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079587	Костюм ЛМ03-01ИТРб 2 136-140/158-164		Костюм летний мужской для защиты от ОПЗ ЛМ03-01ИТРб (куртка, брюки) группа ткани 2 р-р 136-140/158-164 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079589	Костюм ЛМ03-01 2 б/р/б/р		Костюм летний мужской для защиты от ОПЗ ЛМ03-01 (куртка, полукомбинезон) группа ткани 2 р-р б/р/б/р СТО 1.6.15.1-2-2023		89	00	2	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079590	Костюм ЛМ03-01б 2 б/р/б/р		Костюм летний мужской для защиты от ОПЗ ЛМ03-01б (куртка, брюки) группа ткани 2 р-р б/р/б/р СТО 1.6.15.1-2-2023		89	00	2	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079591	Костюм ЛМ03-01ИТР 2 б/р/б/р		Костюм летний мужской для защиты от ОПЗ ЛМ03-01ИТР (куртка, полукомбинезон) группа ткани 2 р-р б/р/б/р СТО 1.6.15.1-2-2023		89	00	2	Эталонная запись	06.08.2025
